Unnamed: 0,tgt_smi,origin_label,sub_change,src_smi,origin_pred_ESOL,opt_pred_ESOL,origin_pred_Mutagenicity,opt_pred_Mutagenicity,task_name,mode,origin_pred_lipop,opt_pred_lipop,origin_pred_BBBP,opt_pred_BBBP,cano_src_smi,cano_tgt_smi,group
4448,[CH3:0][c:1]1[cH:1][cH:1][c:1](-[c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)[o:1]1,1,*[C:1]([CH3:1])=[O:1]->*C,CC(=O)[c:1]1[cH:1][cH:1][c:1]([NH+]([O-])O)[o:1]1,,,0.9960979223251344,0.0567235052585601,Mutagenicity lipop,lower,-0.1778057366609573,3.649197816848755,,,CC(=O)c1ccc([NH+]([O-])O)o1,Cc1ccc(-c2ccccc2)o1,test
4462,[CH3:0][CH:0]([CH3:0])[c:1]1[cH:1][cH:1][c:1](-[c:1]2[n:1][c:1]3[n:1]([c:1]2[CH:0]([CH3:0])[CH3:0])[CH2:1][CH2:1][S:1]3)[cH:1][cH:1]1,1,*[CH3:1]->*C(C)C,C[c:1]1[cH:1][cH:1][c:1](-[c:1]2[n:1][c:1]3[n:1]([c:1]2[N+](=O)[O-])[CH2:1][CH2:1][S:1]3)[cH:1][cH:1]1,,,0.9725486636161804,0.0763873904943466,Mutagenicity lipop,lower,2.977412939071656,4.1431803703308105,,,Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,CC(C)c1ccc(-c2nc3n(c2C(C)C)CCS3)cc1,test
4467,[CH3:0][S:0][c:1]1[cH:1][cH:1][c:1]([C:1]([CH3:1])=[O:1])[s:1]1,1,*[OH:0]->*SC,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([C:1]([CH3:1])=[O:1])[s:1]1,,,0.9939621090888976,0.0913973897695541,Mutagenicity lipop,lower,1.2905601263046265,2.4713313579559326,,,CC(=O)c1ccc([N+](=O)[O-])s1,CSc1ccc(C(C)=O)s1,test
4481,[CH3:0][CH2:0][c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[C:1](=[O:1])[C:1](=[O:1])[NH:1]2,1,*[OH:0]->*CC,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[C:1](=[O:1])[C:1](=[O:1])[NH:1]2,,,0.9677902460098268,0.471130907535553,Mutagenicity lipop,lower,1.4205644130706787,2.028934955596924,,,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,CCc1ccc2c(c1)C(=O)C(=O)N2,test
4493,[CH3:0][NH:0][C:0](=[O:0])[c:1]1[cH:1][c:1]([F:0])[c:1]([N:1]=[N:1][c:1]2[cH:1][cH:1][c:1]([S:1](=[O:1])(=[O:1])[OH:1])[cH:1][cH:1]2)[cH:1][c:1]1[CH3:1],1,*[NH2:1]->*F,N[c:1]1[cH:1][c:1](N)[c:1]([N:1]=[N:1][c:1]2[cH:1][cH:1][c:1]([S:1](=[O:1])(=[O:1])[OH:1])[cH:1][cH:1]2)[cH:1][c:1]1[CH3:1],,,0.5138603448867798,0.0374030247330665,Mutagenicity lipop,lower,1.48138165473938,2.166508197784424,,,Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(N)cc1N,CNC(=O)c1cc(F)c(N=Nc2ccc(S(=O)(=O)O)cc2)cc1C,test
4504,[CH3:0][CH2:0][CH2:0][CH2:0][N:1]([C:0]([CH3:0])([CH3:0])[CH3:0])[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,1,*[C:1]([CH3:1])=[O:1]->*C(C)(C)C,CC(=O)[N:1](O)[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,,,0.9490305185317992,0.027053777128458,Mutagenicity lipop,lower,1.5997014045715332,4.094271659851074,,,CC(=O)N(O)c1ccc2ccccc2c1,CCCCN(c1ccc2ccccc2c1)C(C)(C)C,test
4510,[CH3:0][c:1]1[cH:1][cH:1][cH:1][c:1]([CH3:1])[cH:1]1,1,*[C:1]([OH:0])=[O:1]->*C,O=C(Cl)[c:1]1[cH:1][cH:1][cH:1][c:1]([CH3:1])[cH:1]1,,,0.9228173494338988,0.0231677405536174,Mutagenicity lipop,lower,2.371007442474365,2.990750551223755,,,Cc1cccc(C(=O)Cl)c1,Cc1cccc(C)c1,test
4516,[CH3:0][CH2:0][O:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]([OH:0])[cH:1][c:1]1[NH2:1],1,*[C:1](=[O:1])[OH:1]->*C(=O)OCC,O=C(O)[c:1]1[cH:1][cH:1][c:1]([N+](=O)[O-])[cH:1][c:1]1[NH2:1],,,0.9482084512710572,0.227930262684822,Mutagenicity lipop,lower,-0.8074929118156433,1.3383524417877195,,,Nc1cc([N+](=O)[O-])ccc1C(=O)O,CCOC(=O)c1ccc(O)cc1N,test
4526,[CH3:0][CH2:1][CH2:1][c:1]1[cH:1][cH:1][c:1]([OH:0])[cH:1][cH:1]1,1,*O->*C,CN(C)[c:1]1[cH:1][cH:1][c:1]([CH2:1][CH2:1]O)[cH:1][cH:1]1,,,0.571393609046936,0.0215549916028976,Mutagenicity lipop,lower,1.1398652791976929,2.86482834815979,,,CN(C)c1ccc(CCO)cc1,CCCc1ccc(O)cc1,test
4540,[CH3:0][CH2:0][CH2:0][CH2:0][N-:1][CH2:1][CH:1]([OH:1])[CH2:1][OH:1],1,*[C:0](=[O:0])[OH:0]->*CCCC,N#[N+][N-:1][CH2:1][CH:1]([OH:1])[CH2:1][OH:1],,,0.988871932029724,0.0212639085948467,Mutagenicity lipop,lower,-0.9206395149230956,-0.2427209317684173,,,N#[N+][N-]CC(O)CO,CCCC[N-]CC(O)CO,test
4559,[CH3:0][CH2:0][CH2:1][CH:1]1[O:1][CH:1]([OH:1])[CH:1]([NH:1][C:1](=[O:1])[N:1]([CH:0]2[CH2:0][CH2:0]2)[CH3:1])[CH:1]([OH:1])[CH:1]1[OH:1],1,*O->*CC,O=N[N:1]([CH3:1])[C:1](=[O:1])[NH:1][CH:1]1[CH:1]([OH:1])[O:1][CH:1]([CH2:1]O)[CH:1]([OH:1])[CH:1]1[OH:1],,,0.6866752505302429,0.0174757353961467,Mutagenicity lipop,lower,-0.810562014579773,-0.2591780424118042,,,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,CCCC1OC(O)C(NC(=O)N(C)C2CC2)C(O)C1O,test
4561,[CH3:0][c:1]1[cH:1][c:1]([C:1]([CH2:0][OH:0])=[N:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1][c:1]1[O:1][CH3:1],1,*[OH:1]->*CO,O=[N+]([O-])[c:1]1[cH:1][c:1]([C:1](O)=[N:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1][c:1]1[O:1][CH3:1],,,0.8520258665084839,0.1200558170676231,Mutagenicity lipop,lower,1.3539772033691406,3.315943479537964,,,COc1ccc(C(O)=Nc2ccccc2)cc1[N+](=O)[O-],COc1ccc(C(CO)=Nc2ccccc2)cc1C,test
4573,[N:0]#[C:0][CH2:0][CH2:1][CH2:1][N:1]([CH2:1][CH2:1][OH:1])[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,1,*C(=O)O->*C#N,O[CH2:1][CH2:1][N:1]([CH2:1][CH2:1][OH:1])[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,,,0.5416746139526367,0.3609719276428222,Mutagenicity lipop,lower,1.7921874523162842,2.438894748687744,,,OCCN(CCO)c1ccc2ccccc2c1,N#CCCCN(CCO)c1ccc2ccccc2c1,test
4582,[CH3:0][CH2:0][c:1]1[c:1]([N+:1](=[O:1])[O-:1])[cH:1][c:1]([N+:1]([O-:1])=[N:1][c:1]2[cH:1][c:1]([C:0]([CH3:0])([CH3:0])[CH3:0])[cH:1][c:1]([N+:1](=[O:1])[O-:1])[c:1]2[CH3:1])[cH:1][c:1]1[N+:1](=[O:1])[O-:1],1,*[CH3:1]->*CC,C[c:1]1[c:1]([N+:1](=[O:1])[O-:1])[cH:1][c:1]([N+:1]([O-:1])=[N:1][c:1]2[cH:1][c:1]([N+](=O)[O-])[cH:1][c:1]([N+:1](=[O:1])[O-:1])[c:1]2[CH3:1])[cH:1][c:1]1[N+:1](=[O:1])[O-:1],,,0.922851860523224,0.3346717059612274,Mutagenicity lipop,lower,3.17638635635376,3.8970093727111816,,,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCc1c([N+](=O)[O-])cc([N+]([O-])=Nc2cc(C(C)(C)C)cc([N+](=O)[O-])c2C)cc1[N+](=O)[O-],test
4586,[CH2:0]1[CH2:0][CH:0]1[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[C:1](=[O:1])[O:1][C:1]2=[O:1],1,*[OH:0]->*C1CC1,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]2[c:1]([cH:1]1)[C:1](=[O:1])[O:1][C:1]2=[O:1],,,0.9602354764938354,0.0166336316615343,Mutagenicity lipop,lower,1.8869205713272093,2.684304714202881,,,O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,O=C1OC(=O)c2cc(C3CC3)ccc21,test
4600,[CH3:0][C:1](=[CH:1][c:1]1[cH:1][cH:1][c:1]([OH:0])[o:1]1)[c:1]1[cH:1][cH:1][cH:1][o:1]1,1,*[C:1](=[NH:1])[OH:1]->*C,N=C(O)[C:1](=[CH:1][c:1]1[cH:1][cH:1][c:1]([N+](=O)[O-])[o:1]1)[c:1]1[cH:1][cH:1][cH:1][o:1]1,,,0.9358580708503724,0.0561696998775005,Mutagenicity lipop,lower,0.0332469418644905,2.5525577068328857,,,N=C(O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,CC(=Cc1ccc(O)o1)c1ccco1,test
4616,[CH3:0][CH2:0][CH2:0][CH:1]([NH2:1])[CH2:1][S:1][C:1](=[O:1])[NH:1][C:0]([F:0])([F:0])[F:0],1,*C(=O)O->*CCC,O=C(O)[CH:1]([NH2:1])[CH2:1][S:1][C:1](=[O:1])[NH:1]CCCl,,,0.9740681648254396,0.1220868825912475,Mutagenicity lipop,lower,-0.5865920782089233,0.1887327432632446,,,NC(CSC(=O)NCCCl)C(=O)O,CCCC(N)CSC(=O)NC(F)(F)F,test
4621,[F:0][C:0]([F:0])([F:0])[N:1]1[CH2:1][C@H:1]([Cl:0])[C@H:1]([Cl:1])[CH2:1]1,1,*[Cl:1]->*Cl,O=N[N:1]1[CH2:1][C@@H:1](Cl)[C@H:1]([Cl:1])[CH2:1]1,,,0.9890324473381042,0.3381942510604858,Mutagenicity lipop,lower,1.169945478439331,2.778394222259521,,,O=NN1C[C@@H](Cl)[C@H](Cl)C1,FC(F)(F)N1C[C@H](Cl)[C@H](Cl)C1,test
4633,[CH3:0][CH:0]([CH2:0][O:0][CH:0]([CH3:0])[CH3:0])[CH2:0][c:1]1[cH:1][cH:1][c:1]2[nH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1]1,1,*[C:0](*)=[O:0]->*C[C@@H](C)C*,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]2[nH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1]1,,,0.9862465858459472,0.4036318361759186,Mutagenicity lipop,lower,3.462800979614258,4.156378269195557,,,O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,CC(COC(C)C)Cc1ccc2[nH]c3ccccc3c2c1,test
4644,[CH3:0][O:0][c:1]1[cH:1][cH:1][c:1]([CH:1]=[CH:1][C:1]([CH3:0])=[N:1][CH2:1][CH:1]([CH3:1])[CH3:1])[o:1]1,1,*O->*C,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[CH:1][C:1](O)=[N:1][CH2:1][CH:1]([CH3:1])[CH3:1])[o:1]1,,,0.9868735074996948,0.2524805665016174,Mutagenicity lipop,lower,0.86607426404953,2.832278251647949,,,CC(C)CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,COc1ccc(C=CC(C)=NCC(C)C)o1,test
4654,[CH2:0]1[CH2:0][CH:0]1[c:1]1[cH:1][cH:1][c:1](/[CH:1]=[N:1]/[N:1]2[CH2:1][CH2:1][CH2:1][NH:1][C:1]2=[O:1])[o:1]1,1,*[C:0]([F:0])([F:0])[F:0]->*C1CC1,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1](/[CH:1]=[N:1]/[N:1]2[CH2:1][CH2:1][CH2:1][NH:1][C:1]2=[O:1])[o:1]1,,,0.9955712556838988,0.3469129800796509,Mutagenicity lipop,lower,0.916813850402832,1.9279487133026123,,,O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1,O=C1NCCCN1/N=C/c1ccc(C2CC2)o1,test
4670,[CH3:0][CH2:0][C:0]([CH3:0])([CH3:0])[c:1]1[cH:1][cH:1][c:1]([S:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,1,*O->*CC,O=N[c:1]1[cH:1][cH:1][c:1]([S:1][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,,,0.9423030018806458,0.0034833806566894,Mutagenicity lipop,lower,3.618529558181762,4.131051540374756,,,O=Nc1ccc(Sc2ccccc2)cc1,CCC(C)(C)c1ccc(Sc2ccccc2)cc1,test
4680,[CH3:0][CH:0]([CH3:0])[CH2:0][c:0]1[cH:0][cH:0][c:0](-[c:1]2[cH:1][cH:1][cH:1][n:1][cH:1]2)[cH:0][cH:0]1,1,*[N:1]1[CH2:1][CH2:1][CH2:1][C@@H:1]1*->*c1ccc(*)cc1,O=NN1CCC[C@@H]1[c:1]1[cH:1][cH:1][cH:1][n:1][cH:1]1,,,0.950076460838318,0.10808627307415,Mutagenicity lipop,lower,0.4180905222892761,3.8265023231506334,,,O=NN1CCC[C@@H]1c1cccnc1,CC(C)Cc1ccc(-c2cccnc2)cc1,test
4689,[CH3:0][CH2:1][c:1]1[cH:1][cH:1][cH:1][c:1]([Br:1])[cH:1]1,1,*[N:1]([CH3:0])[CH3:1]->*C,CN(N=O)[CH2:1][c:1]1[cH:1][cH:1][cH:1][c:1]([Br:1])[cH:1]1,,,0.8994105458259583,0.0107084214687347,Mutagenicity lipop,lower,2.315836191177368,3.551197052001953,,,CN(Cc1cccc(Br)c1)N=O,CCc1cccc(Br)c1,test
4705,[F:0][C:0]([F:0])([F:0])[N-:1][CH2:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,1,*[CH2:1][CH:1](*)[CH3:1]->*C*,CC(C[N-:1][N+]#N)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,,,0.9919365644454956,0.3753904402256012,Mutagenicity lipop,lower,1.8958511352539065,2.9592528343200684,,,CC(C[N-][N+]#N)c1ccccc1,FC(F)(F)[N-]Cc1ccccc1,test
4717,[CH3:0][C:1](=[N:1][c:1]1[cH:1][cH:1][cH:1][c:1]([F:1])[cH:1]1)[c:1]1[cH:1][s:1][c:1]([OH:0])[cH:1]1,1,*[OH:0]->*C,O=[N+]([O-])[c:1]1[cH:1][c:1]([C:1](O)=[N:1][c:1]2[cH:1][cH:1][cH:1][c:1]([F:1])[cH:1]2)[cH:1][s:1]1,,,0.977197289466858,0.0850752145051956,Mutagenicity lipop,lower,1.9980388879776,3.446932315826416,,,O=[N+]([O-])c1cc(C(O)=Nc2cccc(F)c2)cs1,CC(=Nc1cccc(F)c1)c1csc(O)c1,test
4732,[CH3:0][C:0]([CH3:0])([CH3:0])[N:1]([CH2:1][CH:1]([F:0])[CH3:1])[CH2:1][CH:1]([OH:1])[CH2:1][OH:1],1,*O->*F,O=N[N:1]([CH2:1][CH:1](O)[CH3:1])[CH2:1][CH:1]([OH:1])[CH2:1][OH:1],,,0.9582489132881165,0.4593555331230163,Mutagenicity lipop,lower,-1.123353123664856,-0.1657352447509765,,,CC(O)CN(CC(O)CO)N=O,CC(F)CN(CC(O)CO)C(C)(C)C,test
4752,[CH3:0][CH2:1][O:1][C:1](=[O:1])[C:1](=[CH2:1])[CH3:1],1,*OCC->*C,C1O[C@H]1[CH2:1][O:1][C:1](=[O:1])[C:1](=[CH2:1])[CH3:1],,,0.9904135465621948,0.0436870791018009,Mutagenicity lipop,lower,0.762138843536377,1.398121356964111,,,C=C(C)C(=O)OC[C@H]1CO1,C=C(C)C(=O)OCC,test
4761,[I:0][c:1]1[cH:1][cH:1][cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1]1,1,*[CH2:0][CH3:0]->*I,N[c:1]1[cH:1][cH:1][cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1]1,,,0.8502429723739624,0.0614259913563728,Mutagenicity lipop,lower,2.8812966346740723,3.812247514724731,,,Nc1cccc(-c2ccccc2)c1,Ic1cccc(-c2ccccc2)c1,test
4768,[CH3:0][CH2:0][O:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,1,*[CH:0]1[CH2:0][CH2:0]1->*C(=O)OCC,ON[c:1]1[cH:1][cH:1][c:1](-[c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)[cH:1][cH:1]1,,,0.9766618609428406,0.0628748089075088,Mutagenicity lipop,lower,2.815451145172119,3.6712589263916016,,,ONc1ccc(-c2ccccc2)cc1,CCOC(=O)c1ccc(-c2ccccc2)cc1,test
4776,[OH:0][CH2:0][CH2:0][CH2:0][c:1]1[cH:1][cH:1][c:1]2[c:1]([OH:1])[n:1][n:1][c:1]([OH:1])[c:1]2[cH:1]1,1,*C(=O)O->*O,[O-][NH+](O)[c:1]1[cH:1][cH:1][c:1]2[c:1]([OH:1])[n:1][n:1][c:1]([OH:1])[c:1]2[cH:1]1,,,0.953627109527588,0.0574239864945411,Mutagenicity lipop,lower,-0.5477400422096252,0.3313887119293213,,,[O-][NH+](O)c1ccc2c(O)nnc(O)c2c1,OCCCc1ccc2c(O)nnc(O)c2c1,test
4791,[F:0][CH:1]1[CH2:1][CH2:1][CH:1]([C:1]([Cl:0])([CH3:1])[CH3:1])[CH2:1][CH2:1]1,1,*[CH3:1]->*F,C[CH:1]1[CH2:1][CH2:1][CH:1]([C:1](OO)([CH3:1])[CH3:1])[CH2:1][CH2:1]1,,,0.8676718473434448,0.138874739408493,Mutagenicity lipop,lower,2.756874322891236,3.7360572814941406,,,CC1CCC(C(C)(C)OO)CC1,CC(C)(Cl)C1CCC(F)CC1,test
4802,[F:0][C:0]([F:0])([F:0])[N-:1][CH2:1][CH:1]([OH:1])[CH:1]([OH:1])[CH:1]([OH:1])[CH:1]([OH:1])[CH2:1][OH:1],1,*NS(=O)(=O)C->*C(F)(F)F,N#[N+][N-:1][CH2:1][CH:1]([OH:1])[CH:1]([OH:1])[CH:1]([OH:1])[CH:1]([OH:1])[CH2:1][OH:1],,,0.9771461486816406,0.2228347361087799,Mutagenicity lipop,lower,-1.0030829906463623,-0.3312982320785522,,,N#[N+][N-]CC(O)C(O)C(O)C(O)CO,OCC(O)C(O)C(O)C(O)C[N-]C(F)(F)F,test
4806,[CH3:0][c:1]1[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH2:1][C@H:1]([CH2:0][OH:0])[CH3:1])[n:1][n:1]1,1,*O->*CO,NN[c:1]1[cH:1][cH:1][c:1]([N:1]([CH3:1])[CH2:1][C@H:1](O)[CH3:1])[n:1][n:1]1,,,0.918881893157959,0.2560009062290191,Mutagenicity lipop,lower,-0.9039956331253052,0.9909263849258424,,,C[C@@H](O)CN(C)c1ccc(NN)nn1,Cc1ccc(N(C)C[C@@H](C)CO)nn1,test
4822,[CH3:0][c:1]1[cH:1][cH:1][cH:1][c:1](-[c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)[cH:1]1,1,*[C:1]([NH2:1])=[O:1]->*C,NC(=O)[c:1]1[cH:1][cH:1][cH:1][c:1]([NH+]([O-])O)[cH:1]1,,,0.9601306915283204,0.0700253024697303,Mutagenicity lipop,lower,-0.3588914573192596,3.855698823928833,,,NC(=O)c1cccc([NH+]([O-])O)c1,Cc1cccc(-c2ccccc2)c1,test
4832,[CH2:0]=[CH:0][CH2:0][CH:1]([CH3:1])[CH2:1][N:1]([SH:0])[CH2:1][C:1]([CH3:1])=[O:1],1,*O->*CC=C,O=N[N:1]([CH2:1][C:1]([CH3:1])=[O:1])[CH2:1][CH:1](O)[CH3:1],,,0.989273726940155,0.1569218933582306,Mutagenicity lipop,lower,-0.6787987351417542,0.7398883104324341,,,CC(=O)CN(CC(C)O)N=O,C=CCC(C)CN(S)CC(C)=O,test
4842,[CH3:0][CH2:0][c:1]1[cH:1][cH:1][c:1](/[CH:1]=[CH:1]/[C:1](=[O:1])[O:1][C@H:1]([CH3:1])[CH2:1][CH3:1])[o:1]1,1,*O->*CC,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1](/[CH:1]=[CH:1]/[C:1](=[O:1])[O:1][C@H:1]([CH3:1])[CH2:1][CH3:1])[o:1]1,,,0.9926517605781556,0.1376906335353851,Mutagenicity lipop,lower,2.5811030864715576,3.372201919555664,,,CC[C@@H](C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,CCc1ccc(/C=C/C(=O)O[C@H](C)CC)o1,test
4852,[CH3:0][C:1]([CH:1]=[CH:1][c:1]1[cH:1][cH:1][c:1](-[c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)[o:1]1)=[N:1][CH3:1],1,*O->*C,O=[N+]([O-])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[CH:1][C:1](O)=[N:1][CH3:1])[o:1]1,,,0.9843116998672484,0.2576934099197387,Mutagenicity lipop,lower,0.1077027544379234,3.225152969360352,,,CN=C(O)C=Cc1ccc([N+](=O)[O-])o1,CN=C(C)C=Cc1ccc(-c2ccccc2)o1,test
4864,[CH2:0]=[C:0]([CH3:0])[CH:1]([CH2:1][N-:1][NH:0][S:0]([CH3:0])(=[O:0])=[O:0])[CH2:1][n:1]1[cH:1][c:1]([CH3:1])[c:1](=[O:1])[nH:1][c:1]1=[O:1],1,*O->*C(=C)C,N#[N+][N-:1][CH2:1][CH:1](O)[CH2:1][n:1]1[cH:1][c:1]([CH3:1])[c:1](=[O:1])[nH:1][c:1]1=[O:1],,,0.946959674358368,0.0967410206794738,Mutagenicity lipop,lower,-0.865329384803772,-0.1521229147911071,,,Cc1cn(CC(O)C[N-][N+]#N)c(=O)[nH]c1=O,C=C(C)C(C[N-]NS(C)(=O)=O)Cn1cc(C)c(=O)[nH]c1=O,test
4878,[F:0][C:0]([F:0])([F:0])[CH:1]([CH2:1][Cl:0])[CH2:1][Cl:1],1,*[X]->*Cl,Br[CH2:1][CH:1](Br)[CH2:1][Cl:1],,,0.7742849588394165,0.0533827468752861,Mutagenicity lipop,lower,2.3056447505950928,3.1570353507995605,,,ClCC(Br)CBr,FC(F)(F)C(CCl)CCl,test
4883,[OH:0][CH2:1][CH2:1][NH:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]3[n:1][c:1]12,1,*C(=O)O->*O,CN(C)[CH2:1][CH2:1][NH:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][cH:1][cH:1][c:1]3[n:1][c:1]12,,,0.8786918520927429,0.4845151305198669,Mutagenicity lipop,lower,1.6571232080459597,2.169374227523804,,,CN(C)CCNC(=O)c1cccc2cc3ccccc3nc12,O=C(NCCO)c1cccc2cc3ccccc3nc12,test
4889,[CH3:0][CH2:0][CH:0]([CH3:0])[NH:1][c:1]1[nH:1][cH:1][n:1][c:1]2[n:1][cH:1][n:1][c:1]1-2,1,*[C:0]([CH3:0])([CH3:0])[CH3:0]->*C(C)CC,O[NH:1][c:1]1[nH:1][cH:1][n:1][c:1]2[n:1][cH:1][n:1][c:1]1-2,,,0.8590520620346069,0.3189806044101715,Mutagenicity lipop,lower,-0.3638832867145538,0.8551117181777954,,,ONc1[nH]cnc2ncnc1-2,CCC(C)Nc1[nH]cnc2ncnc1-2,test
4904,[CH3:0][CH2:0][CH2:1][NH:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][c:1]([Cl:0])[cH:1][cH:1]1,1,*C(=O)O->*CC,O=C(O)[CH2:1][NH:1][C:1](=[O:1])[c:1]1[cH:1][cH:1][c:1]([N+](=O)[O-])[cH:1][cH:1]1,,,0.8707616925239563,0.0312962159514427,Mutagenicity lipop,lower,-0.9060567617416382,2.580050468444824,,,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,CCCNC(=O)c1ccc(Cl)cc1,test
4914,[CH3:0][CH2:0][CH:0]([CH3:0])[CH2:0][CH2:1][CH2:1][CH2:1][CH2:1][CH:1]=[CH2:1],1,*N->*CC,C1O[C@H]1[CH2:1][CH2:1][CH2:1][CH2:1][CH:1]=[CH2:1],,,0.8596212267875671,0.0034499571193009,Mutagenicity lipop,lower,2.169459581375122,3.529475688934326,,,C=CCCCC[C@H]1CO1,C=CCCCCCC(C)CC,test
4934,[Cl:0][c:1]1[cH:1][cH:1][cH:1][c:1]([Cl:1])[c:1]1[Cl:1],1,*[OH:0]->*Cl,[O-][NH+](O)[c:1]1[cH:1][cH:1][cH:1][c:1]([Cl:1])[c:1]1[Cl:1],,,0.9197925329208374,0.0312333367764949,Mutagenicity lipop,lower,1.2470791339874268,3.3042240142822266,,,[O-][NH+](O)c1cccc(Cl)c1Cl,Clc1cccc(Cl)c1Cl,test
4971,[CH3:0][CH2:0][CH2:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,1,*[CH2:0][CH:0]=[CH2:0]->*C(=O)CCC,O=N[c:1]1[cH:1][cH:1][c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[cH:1]1,,,0.969022274017334,0.0586436167359352,Mutagenicity lipop,lower,2.8541879653930664,3.5609309673309326,,,O=Nc1ccc2ccccc2c1,CCCC(=O)c1ccc2ccccc2c1,test
4988,[F:0][C:0]([F:0])([F:0])[CH2:0][CH2:0][C:1](=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,1,*C(=O)O->*CC(F)(F)F,Cl[C:1](=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,,,0.7572417259216309,0.0178618915379047,Mutagenicity lipop,lower,1.910502433776856,2.744368076324463,,,O=C(Cl)Cc1ccccc1,O=C(CCC(F)(F)F)Cc1ccccc1,test
